id,latitude,longitude,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,property_type,under_construction,date_added,available_from,apartment_type,age_of_property,age_of_property_date,main_entrance_facing,status,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,water_supply_type,has_servant_room,power_backup_type,is_gated_community,security_type,is_society_formed,region_name,neighbourhood_score
306919,19.153441,72.942747,13500000,Mumbai,Bhandup West,13989,21,14,Apartment,0,2015-06-27T10:09:20.191+05:30,2015-06-26,2 BHK,5,2010-06-25,South-West,ACTIVE,965,2,2,0,1,2,0,0,Bore and Municipal water,0,None,1,Advanced,None,Central Bombay,-1
31627,19.168696,72.880655,6500000,Mumbai,Goregaon East,8760,7,6,Apartment,0,2015-02-19T15:26:30.077+05:30,2013-12-20,1 BHK,6,2008-01-27,East,ACTIVE,742,1,1,1,1,2,0,0,None,0,None,1,Advanced,None,Western Suburbs,-1
172442,19.249506,72.858457,5500000,Mumbai,Dahisar West,12222,5,4,Apartment,0,2015-03-19T14:24:35.153+05:30,2015-03-31,1 BHK,15,2000-03-17,West,ACTIVE,450,1,2,0,0,0,2,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
377277,19.207512,72.837368,9000000,Mumbai,Kandivali West,14285,8,6,Apartment,0,2015-07-27T13:57:02.524+05:30,2015-08-28,1 BHK,5,2010-07-25,South,ACTIVE,630,1,1,0,0,1,1,1,Municipal Water,0,Full,0,Basic,None,Western Suburbs,-1
190592,19.153261,72.886615,6800000,Mumbai,Goregaon East,6938,20,20,Apartment,0,2015-04-08T15:57:20.613+05:30,2015-04-07,2 BHK,5,2010-04-07,North-East,ACTIVE,980,2,2,0,0,3,0,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
233064,19.247943,72.846812,5800000,Mumbai,Borivali West,14500,6,5,Apartment,0,2015-05-19T12:16:14.197+05:30,2015-05-18,1 RK,15,2000-05-18,North-West,ACTIVE,400,1,1,0,0,1,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
246281,19.153182,72.885478,4500000,Mumbai,Goregaon East,7377,8,5,Apartment,0,2015-05-26T22:26:19.472+05:30,2015-05-26,1 BHK,4,2011-05-26,North-West,ACTIVE,610,1,1,0,0,2,0,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
52053,19.167548,72.951238,9500000,Mumbai,Mulund West,13475,8,6,Apartment,0,2014-04-13T20:53:20.375+05:30,2014-04-12,1 BHK,10,2004-04-13,South-West,ACTIVE,705,1,2,0,0,1,0,0,None,0,None,1,Basic,None,Central Bombay,-1
211787,19.205451,72.819579,5700000,Mumbai,Kandivali West,10961,8,6,Apartment,0,2015-04-28T20:54:44.222+05:30,2015-04-21,1 RK,4,2011-04-28,East,ACTIVE,520,1,1,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
143929,19.232485,72.826932,7500000,Mumbai,Borivali West,11194,4,3,Apartment,0,2015-02-12T16:59:19.979+05:30,2015-02-01,1 BHK,10,2005-02-11,North-East,ACTIVE,670,1,1,0,0,1,2,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
432604,19.23864,72.86864,12500000,Mumbai,Dahisar East,11363,16,8,Apartment,0,2015-08-12T12:12:56.005+05:30,2015-11-01,2 BHK,0,2015-08-11,South,ACTIVE,1100,2,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
21515,19.168691,72.880605,6700000,Mumbai,Goregaon East,9041,7,5,Apartment,0,2015-06-03T14:39:57.260+05:30,2015-06-03,1.5 BHK,5,2008-12-03,West,ACTIVE,741,2,1,0,0,1,0,0,None,0,None,1,Advanced,None,Western Suburbs,-1
381046,19.246072,72.857923,12500000,Mumbai,Borivali West,14705,8,1,Apartment,0,2015-07-28T16:36:03.717+05:30,2015-07-27,2 BHK,2,2013-07-27,North-West,ACTIVE,850,2,2,0,0,2,2,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
365158,19.167997,72.841578,7500000,Mumbai,Goregaon West,11363,22,2,Apartment,0,2015-07-23T15:26:31.801+05:30,2015-07-21,1 BHK,0,2015-07-21,West,ACTIVE,660,1,2,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
160542,19.110515,72.930206,9500000,Mumbai,Vikhroli East,11904,15,4,Apartment,0,2015-03-10T17:58:51.993+05:30,2015-05-05,1 BHK,0,2015-03-10,East,ACTIVE,798,1,2,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
256819,19.20164,72.825971,3100000,Mumbai,Kandivali West,9117,8,1,Apartment,0,2015-06-02T15:41:28.782+05:30,2015-06-02,1 RK,1,2014-06-02,North,ACTIVE,340,1,1,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
478981,19.236038,72.844215,8300000,Mumbai,Borivali West,11066,14,4,Apartment,0,2015-08-26T13:21:17.036+05:30,2015-12-31,1 BHK,1,2014-08-25,North,ACTIVE,750,1,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
459887,19.212376,72.821109,10800000,Mumbai,Kandivali West,11076,9,1,Apartment,0,2015-08-20T23:54:32.121+05:30,2015-08-28,2 BHK,1,2014-08-20,North-West,ACTIVE,975,2,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
384769,19.26271,72.860501,6500000,Mumbai,Dahisar East,11504,7,5,Apartment,0,2015-07-28T16:44:09.776+05:30,2015-07-28,1 BHK,10,2005-07-28,South-East,ACTIVE,565,1,1,0,0,1,2,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
340697,19.226197,72.841711,8300000,Mumbai,Borivali West,14188,8,1,Apartment,0,2015-07-13T11:37:22.270+05:30,2015-07-01,1 BHK,12,2003-07-09,West,ACTIVE,585,1,1,0,0,1,0,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
262171,19.215394,72.815201,7500000,Mumbai,Kandivali West,14423,7,6,Apartment,0,2015-06-05T09:45:50.659+05:30,2015-06-05,1 BHK,8,2007-06-04,South-West,ACTIVE,520,1,1,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
36472,19.179904,72.840175,8600000,Mumbai,Malad West,12647,8,5,Apartment,0,2015-08-19T19:20:02.913+05:30,2014-02-15,1.5 BHK,8,2006-02-18,South-East,ACTIVE,680,2,2,0,0,2,1,1,None,0,None,1,Advanced,None,Western Suburbs,-1
431594,19.144785,72.856889,9500000,Mumbai,Goregaon East,14503,8,7,Apartment,0,2015-08-13T10:03:13.245+05:30,2015-08-11,1 BHK,10,2005-08-11,South,ACTIVE,655,1,1,0,0,1,0,1,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
324826,19.20564,72.819522,6800000,Mumbai,Kandivali West,12142,8,7,Apartment,0,2015-07-03T17:12:04.339+05:30,2015-07-02,1 BHK,12,2003-07-02,East,ACTIVE,560,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
206688,19.111211,72.89583,7600000,Mumbai,Powai,13818,8,0,Apartment,0,2015-04-24T19:53:35.159+05:30,2015-04-24,1 BHK,5,2010-04-24,North,ACTIVE,550,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
455474,19.084848,72.885061,8200000,Mumbai,Kurla,12238,3,2,Apartment,0,2015-08-20T10:07:11.181+05:30,2015-08-15,1 BHK,15,2000-08-19,South-West,ACTIVE,670,1,1,0,0,0,0,0,Municipal Water,0,None,1,None,None,Central Bombay,-1
419661,19.164502,72.95424,3500000,Mumbai,Mulund East,10000,8,3,Apartment,0,2015-08-08T15:51:57.253+05:30,2015-10-10,1 BHK,0,2015-08-07,South,ACTIVE,350,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
334468,19.198989,72.853135,5500000,Mumbai,Kandivali East,12790,21,14,Apartment,0,2015-07-09T16:46:05.974+05:30,2015-07-07,1 BHK,1,2014-07-07,East,ACTIVE,430,1,1,0,0,6,1,0,Bore and Municipal water,0,Full,1,Basic,None,Western Suburbs,-1
98051,19.166507,72.962785,3700000,Mumbai,Mulund East,10277,3,1,Apartment,0,2014-09-29T12:31:10.479+05:30,2014-09-28,1 RK,14,2000-09-28,South,ACTIVE,360,1,1,0,0,0,2,0,Municipal Water,0,None,0,None,None,Central Bombay,-1
361688,19.168584,72.957853,8000000,Mumbai,Mulund East,14545,7,1,Apartment,0,2015-07-22T13:11:05.466+05:30,2015-09-10,1 BHK,0,2015-07-20,South-East,ACTIVE,550,1,2,0,0,1,0,0,Municipal Water,0,None,0,None,None,Central Bombay,-1
499523,19.17858,72.816693,6000000,Mumbai,Malad West,8391,13,10,Apartment,0,2015-09-01T01:08:47.515+05:30,2016-01-01,1 BHK,2,2013-08-31,West,ACTIVE,715,1,1,0,0,2,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
15146,19.235202,72.8468,8900000,Mumbai,Borivali West,12992,7,1,Apartment,0,2015-07-22T17:07:08.438+05:30,2013-10-20,1 BHK,1,2012-10-20,North,ACTIVE,685,1,2,0,0,1,1,0,None,0,None,1,Advanced,None,Western Suburbs,-1
85692,19.153453,72.886865,2300000,Mumbai,Goregaon East,6969,12,4,Apartment,0,2015-07-22T17:01:11.923+05:30,2014-08-13,1 RK,7,2007-08-13,East,ACTIVE,330,1,1,0,0,2,2,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
279782,19.245176,72.85846,5500000,Mumbai,Dahisar West,12222,8,5,Apartment,0,2015-06-14T01:37:05.207+05:30,2015-06-13,1 BHK,12,2003-06-13,South,ACTIVE,450,1,1,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
92371,19.202101,72.82398,3300000,Mumbai,Kandivali West,9705,8,3,Apartment,0,2015-08-23T15:25:14.561+05:30,2015-08-23,1 RK,12,2002-09-12,North-West,ACTIVE,340,1,1,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
184965,19.136285,72.935482,13500000,Mumbai,Kanjurmarg East,13500,7,2,Apartment,0,2015-04-03T11:56:09.940+05:30,2015-05-30,2 BHK,0,2015-03-30,North-West,ACTIVE,1000,2,2,0,0,1,1,0,Municipal Water,0,None,0,Basic,None,Central Bombay,-1
99522,19.121767,72.840256,9000000,Mumbai,Andheri West,12500,14,7,Apartment,0,2015-08-21T16:16:55.572+05:30,2014-10-07,1 BHK,8,2006-10-07,North,ACTIVE,720,1,2,0,0,1,2,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
105777,19.213828,72.832473,5000000,Mumbai,Kandivali West,12500,7,3,Apartment,0,2014-11-04T23:04:59.576+05:30,2014-11-02,1 BHK,10,2004-11-02,South-East,ACTIVE,400,1,1,0,0,1,0,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
420907,19.168806,72.957572,12800000,Mumbai,Mulund East,14545,8,4,Apartment,0,2015-08-08T19:39:08.047+05:30,2015-08-07,2 BHK,0,2015-08-07,South,ACTIVE,880,2,2,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Central Bombay,-1
331536,19.151008,72.885735,2500000,Mumbai,Goregaon East,8064,12,2,Apartment,0,2015-07-07T15:31:09.995+05:30,2015-07-03,1 RK,5,2010-07-06,North,ACTIVE,310,1,1,0,0,2,0,0,Bore Water,0,None,0,Basic,None,Western Suburbs,-1
235916,19.122745,72.86917,3000000,Mumbai,Andheri East,11111,7,1,Apartment,0,2015-05-21T10:45:26.270+05:30,2015-05-20,1 RK,8,2007-05-20,East,ACTIVE,270,1,1,0,0,1,1,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
482927,19.165364,72.952345,2100000,Mumbai,Mulund East,7000,5,0,Apartment,0,2015-08-27T10:25:29.513+05:30,2015-08-26,1 RK,1,2014-08-26,South,ACTIVE,300,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,Central Bombay,-1
279487,18.997145,72.848495,3000000,Mumbai,Parel,10000,24,3,Apartment,0,2015-06-14T02:41:51.067+05:30,2015-06-13,1 BHK,3,2012-06-13,South-East,ACTIVE,300,1,1,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,South Mumbai,-1
447303,19.207882,72.833257,5000000,Mumbai,Kandivali West,9090,14,13,Apartment,0,2015-08-18T12:05:01.044+05:30,2015-08-14,1 BHK,1,2014-08-17,North,ACTIVE,550,1,1,0,0,4,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
389080,19.19451,72.872838,5800000,Mumbai,Kandivali East,10740,7,1,Apartment,0,2015-07-29T16:35:05.499+05:30,2015-07-31,1 BHK,10,2005-07-29,West,ACTIVE,540,1,1,0,0,1,0,0,Bore and Municipal water,0,Partial,1,Basic,None,Western Suburbs,-1
456324,19.182852,72.813395,4800000,Mumbai,Malad West,8648,8,2,Apartment,0,2015-08-20T10:36:49.070+05:30,2015-08-19,1.5 BHK,12,2003-08-19,South-West,ACTIVE,555,2,1,0,0,1,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
50514,19.15056,72.939503,12500000,Mumbai,Bhandup West,13513,8,0,Apartment,0,2015-08-10T12:03:19.774+05:30,2014-04-06,2 BHK,1,2013-04-08,East,ACTIVE,925,2,3,1,1,1,0,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
440049,19.183245,72.813939,2250000,Mumbai,Malad West,7377,8,3,Apartment,0,2015-08-15T12:58:39.734+05:30,2015-08-31,1 RK,6,2009-08-13,West,ACTIVE,305,1,1,0,0,1,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
434421,19.094069,72.902886,7500000,Mumbai,Barve Nagar,13392,8,7,Apartment,0,2015-08-12T16:53:38.743+05:30,2015-08-13,1 BHK,10,2005-08-12,West,ACTIVE,560,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
366112,19.242553,72.872528,5700000,Mumbai,Dahisar East,9120,8,1,Apartment,0,2015-07-23T11:26:07.304+05:30,2015-07-22,1 BHK,12,2003-07-22,North,ACTIVE,625,1,2,0,0,1,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
454362,19.207095,72.82247,3200000,Mumbai,Kandivali West,9142,23,4,Apartment,0,2015-08-19T15:29:57.484+05:30,2016-01-15,1 BHK,2,2013-08-18,East,ACTIVE,350,1,1,0,0,1,0,0,Bore and Municipal water,0,None,0,Basic,None,Western Suburbs,-1
314843,19.244351,72.857871,4800000,Mumbai,Dahisar West,14545,8,0,Apartment,0,2015-07-01T09:00:59.322+05:30,2015-07-15,1 BHK,4,2011-06-29,South,ACTIVE,330,1,1,0,0,2,0,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
433984,19.202327,72.823825,4800000,Mumbai,Kandivali West,10666,25,17,Apartment,0,2015-08-12T11:38:59.280+05:30,2015-08-12,1 BHK,4,2011-08-12,North-East,ACTIVE,450,1,1,0,0,2,2,0,Municipal Water,0,Partial,1,Advanced,None,Western Suburbs,-1
388794,19.060225,72.878849,8500000,Mumbai,Kurla,10625,17,7,Apartment,0,2015-07-31T13:00:38.972+05:30,2015-07-27,1 BHK,0,2015-07-29,South-West,ACTIVE,800,1,2,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
665220,19.212401,72.828282,7800000,Mumbai,Kandivali West,14181,5,3,Apartment,0,2015-11-21T12:27:16.814+05:30,2015-11-18,1 BHK,16,1999-11-18,East,ACTIVE,550,1,1,0,0,1,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
678017,19.155344,72.887427,2100000,Mumbai,Goregaon East,6104,21,6,Apartment,0,2015-11-26T10:36:13.841+05:30,2015-11-25,1 RK,2,2013-11-26,North-East,ACTIVE,344,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
670005,19.216192,72.847875,18500000,Mumbai,Borivali West,14800,20,4,Apartment,0,2015-11-23T12:00:38.432+05:30,2016-02-29,2 BHK,0,2015-11-20,South-West,ACTIVE,1250,2,2,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
668017,19.159709,72.841418,9800000,Mumbai,Goregaon West,13066,17,4,Apartment,0,2015-11-20T13:03:28.345+05:30,2016-01-01,1 BHK,1,2014-11-19,South-West,ACTIVE,750,1,2,1,0,2,0,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
677205,19.255901,72.865512,10500000,Mumbai,Dahisar East,12352,12,12,Apartment,0,2015-11-25T20:06:56.438+05:30,2016-01-01,2 BHK,0,2015-11-25,North,ACTIVE,850,2,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
184842,19.212845,72.831416,7800000,Mumbai,Kandivali West,12786,9,6,Apartment,0,2015-04-02T15:23:28.339+05:30,2015-04-04,1 BHK,14,2001-03-29,North,ACTIVE,610,1,2,0,0,1,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
661639,19.050447,72.926239,2000000,Mumbai,Govandi,6153,8,7,Apartment,0,2015-11-19T13:47:01.949+05:30,2016-01-16,1 RK,14,2001-11-16,North-East,ACTIVE,325,1,1,0,0,1,0,0,Bore and Municipal water,0,None,0,None,None,Mumbai Harbour,-1
671092,19.196619,72.868865,15500000,Mumbai,Kandivali East,13839,19,18,Apartment,0,2015-11-23T19:10:05.484+05:30,2015-11-21,2 BHK,0,2015-11-21,North-West,ACTIVE,1120,2,2,1,1,1,1,0,Bore and Municipal water,0,Partial,1,Advanced,None,Western Suburbs,-1
410911,19.180612,72.840663,9500000,Mumbai,Malad West,14615,15,6,Apartment,0,2015-08-05T17:16:47.885+05:30,2015-09-30,1 BHK,0,2015-08-04,North,ACTIVE,650,1,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
673059,19.244523,72.855425,6000000,Mumbai,Borivali West,13953,5,3,Apartment,0,2015-11-24T15:02:27.534+05:30,2015-11-23,1 RK,15,2000-11-23,South,ACTIVE,430,1,1,0,0,0,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
674029,19.178373,72.849549,16500000,Mumbai,Malad East,14666,25,15,Apartment,0,2015-11-24T14:22:58.207+05:30,2016-01-01,2 BHK,1,2014-11-23,South,ACTIVE,1125,2,2,1,1,2,0,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
670127,19.258026,72.864322,8200000,Mumbai,Dahisar East,12615,21,2,Apartment,0,2015-11-23T15:24:37.489+05:30,2015-11-20,1 BHK,3,2012-11-21,South-East,ACTIVE,650,1,2,0,0,3,1,0,Bore and Municipal water,0,None,0,Basic,None,Western Suburbs,-1
661045,19.166062,72.931975,8500000,Mumbai,Bhandup West,13934,22,20,Apartment,0,2015-11-19T12:55:30.944+05:30,2015-11-01,1 BHK,2,2013-11-16,North,ACTIVE,610,1,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Advanced,None,Central Bombay,-1
466757,19.183152,72.837646,10500000,Mumbai,Malad West,14285,18,5,Apartment,0,2015-08-22T13:34:47.067+05:30,2015-08-31,1 BHK,2,2013-08-21,North,ACTIVE,735,1,2,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
672059,19.250739,72.870913,7500000,Mumbai,Dahisar East,11538,19,9,Apartment,0,2015-11-23T11:21:40.798+05:30,2015-11-21,1 BHK,1,2014-11-21,West,ACTIVE,650,1,2,0,1,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
450764,19.063462,72.881714,10000000,Mumbai,Kurla,14814,15,11,Apartment,0,2015-08-19T01:53:05.509+05:30,2015-12-15,1 BHK,0,2015-08-17,South,ACTIVE,675,1,2,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
185532,19.087447,72.912459,4200000,Mumbai,Ghatkopar East,12923,8,1,Apartment,0,2015-04-03T12:01:00.492+05:30,2015-04-10,1 RK,12,2003-03-30,South-East,ACTIVE,325,1,1,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
273165,19.06575,72.893863,15500000,Mumbai,Tilak Nagar,12916,14,1,Apartment,0,2015-06-11T17:34:02.875+05:30,2015-12-01,2 BHK,1,2014-06-11,West,ACTIVE,1200,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Mumbai Harbour,-1
223343,19.195936,72.831992,9000000,Mumbai,Kandivali West,13846,4,0,Apartment,0,2015-05-09T17:01:23.230+05:30,2015-05-10,1 BHK,10,2005-05-09,North-West,ACTIVE,650,1,1,0,0,0,0,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
331286,19.179925,72.846281,15600000,Mumbai,Malad West,14579,18,16,Apartment,0,2015-07-07T17:00:16.067+05:30,2015-07-07,2 BHK,1,2014-07-06,South-West,ACTIVE,1070,2,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
206739,19.243819,72.861706,14500000,Mumbai,Dahisar East,12775,15,11,Apartment,0,2015-04-24T20:48:38.334+05:30,2015-04-30,2 BHK,2,2013-04-24,West,ACTIVE,1135,2,2,0,1,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
402845,19.201781,72.816872,8200000,Mumbai,Malad West,12913,8,6,Apartment,0,2015-08-02T16:40:33.490+05:30,2015-10-23,1 BHK,5,2010-08-01,East,ACTIVE,635,1,2,0,0,1,0,0,Municipal Water,0,Full,0,Basic,None,Western Suburbs,-1
456459,19.181745,72.841051,8500000,Mumbai,Malad West,13076,8,7,Apartment,0,2015-08-20T05:55:41.239+05:30,2015-08-20,1 BHK,2,2013-08-19,West,ACTIVE,650,1,2,0,0,1,0,1,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
466652,19.180957,72.83869,10300000,Mumbai,Malad West,14051,18,11,Apartment,0,2015-08-22T13:51:13.946+05:30,2015-09-30,1 BHK,1,2014-08-21,North,ACTIVE,733,1,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
146355,19.122007,72.853413,18200000,Mumbai,Andheri East,14677,18,1,Apartment,0,2015-02-17T20:42:41.203+05:30,2015-04-16,2 BHK,5,2010-02-16,North-West,ACTIVE,1240,2,2,0,0,2,2,0,Municipal Water,0,None,0,None,None,Western Suburbs,-1
663400,19.15108,72.890314,5000000,Mumbai,Goregaon East,7352,7,1,Apartment,0,2015-11-17T21:35:19.742+05:30,2015-11-17,1 BHK,8,2007-11-17,South-West,ACTIVE,680,1,1,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
667653,19.255048,72.865189,5000000,Mumbai,Dahisar East,13513,4,0,Apartment,0,2015-11-19T20:40:45.618+05:30,2015-11-19,1 RK,15,2000-11-19,North,ACTIVE,370,1,1,0,0,None,1,0,Bore Water,0,None,1,Advanced,None,Western Suburbs,-1
252013,19.18031,72.836827,9000000,Mumbai,Malad West,13846,7,2,Apartment,0,2015-05-29T20:41:44.074+05:30,2015-05-29,1 BHK,15,2000-05-29,South-West,ACTIVE,650,1,1,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
139957,19.252411,72.863108,11500000,Mumbai,Dahisar East,11165,7,4,Apartment,0,2015-02-05T15:28:50.153+05:30,2015-02-04,2 BHK,1,2014-02-04,West,ACTIVE,1030,2,2,0,0,1,2,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
371794,19.194364,72.827651,6000000,Mumbai,Malad West,13333,16,15,Apartment,0,2015-07-24T13:28:09.789+05:30,2015-07-23,1 BHK,2,2013-07-23,East,ACTIVE,450,1,1,0,0,4,0,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
146352,19.121895,72.85358,19900000,Mumbai,Andheri East,14740,18,1,Apartment,0,2015-02-17T20:35:42.922+05:30,2015-02-16,2 BHK,5,2010-02-16,North,ACTIVE,1350,2,2,0,0,2,2,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
240109,19.193894,72.821889,5500000,Mumbai,Malad West,9565,4,0,Apartment,0,2015-06-19T20:44:36.290+05:30,2015-05-22,1 BHK,15,2000-05-22,East,ACTIVE,575,1,1,0,0,0,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
467420,19.206063,72.848046,9800000,Mumbai,Kandivali West,12250,14,5,Apartment,0,2015-08-22T12:45:42.056+05:30,2015-08-21,1 BHK,1,2014-08-22,North,ACTIVE,800,1,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
73935,19.203948,72.819893,2600000,Mumbai,Malad West,10400,8,5,Apartment,0,2014-07-11T04:00:35.026+05:30,2014-07-10,1 RK,4,2010-07-10,East,ACTIVE,250,1,1,0,0,1,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
192047,19.213072,72.866334,10500000,Mumbai,Kandivali East,9130,7,6,Apartment,0,2015-04-09T20:00:41.503+05:30,2015-04-10,2 BHK,5,2010-04-09,North-West,ACTIVE,1150,2,2,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
663084,19.22254,72.858748,14000000,Mumbai,Borivali East,13592,12,2,Apartment,0,2015-11-17T18:36:13.721+05:30,2015-12-31,2 BHK,0,2015-11-17,North-West,ACTIVE,1030,2,2,0,0,2,1,0,Municipal Water,0,Full,1,Basic,None,Western Suburbs,-1
197225,19.223841,72.861027,14300000,Mumbai,Borivali East,11242,12,1,Apartment,0,2015-04-16T20:24:16.544+05:30,2015-05-29,2 BHK,1,2014-04-16,North-East,ACTIVE,1272,2,2,0,0,2,2,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
504058,19.064244,72.882004,6000000,Mumbai,Kurla,12631,15,6,Apartment,0,2015-09-02T03:38:07.016+05:30,2015-12-15,1 BHK,0,2015-09-01,North-East,ACTIVE,475,1,1,0,0,2,1,0,Bore and Municipal water,0,None,1,Basic,None,Central Bombay,-1
205385,19.067021,72.893115,9000000,Mumbai,Tilak Nagar,13846,10,1,Apartment,0,2015-04-24T13:22:30.126+05:30,2015-04-22,1 BHK,10,2005-04-23,East,ACTIVE,650,1,2,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Mumbai Harbour,-1
158647,19.195111,72.821113,2900000,Mumbai,Malad West,8529,8,6,Apartment,0,2015-03-10T16:52:20.093+05:30,2015-03-07,1 RK,8,2007-03-07,North-West,ACTIVE,340,1,1,0,0,1,2,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
318921,19.179636,72.840424,10000000,Mumbai,Malad West,14285,9,7,Apartment,0,2015-07-02T11:49:16.311+05:30,2015-06-30,1 BHK,5,2010-06-30,South,ACTIVE,700,1,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
31636,19.168833,72.882522,9700000,Mumbai,Goregaon East,11279,7,1,Apartment,0,2015-02-19T15:14:04.985+05:30,2014-01-27,2 BHK,5,2009-01-27,East,ACTIVE,860,2,2,0,0,1,1,0,None,0,None,1,Basic,None,Western Suburbs,-1
183711,19.242284,72.872301,9500000,Mumbai,Dahisar East,10000,8,7,Apartment,0,2015-04-02T20:15:17.578+05:30,2015-03-31,2 BHK,3,2012-03-28,West,ACTIVE,950,2,2,0,0,1,2,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
